"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2019","1.9482","1.9482","1.9482","1.9482","","1.59%"
"04/28/2019","1.9177","1.9177","1.9177","1.9177","","3.04%"
"04/21/2019","1.8610","1.8610","1.8610","1.8610","","0.89%"
"04/14/2019","1.8446","1.8446","1.8446","1.8446","","0.90%"
"04/07/2019","1.8281","1.8281","1.8281","1.8281","","0.12%"
"03/31/2019","1.8260","1.8260","1.8260","1.8260","","4.51%"
"03/24/2019","1.7472","1.7472","1.7472","1.7472","","-3.00%"
"03/17/2019","1.8012","1.8012","1.8012","1.8012","","-0.32%"
"03/10/2019","1.8069","1.8069","1.8069","1.8069","","1.02%"
"03/03/2019","1.7888","1.7888","1.7888","1.7888","","0.73%"
"02/24/2019","1.7758","1.7758","1.7758","1.7758","","0.91%"
"02/17/2019","1.7597","1.7597","1.7597","1.7597","","0.54%"
"02/10/2019","1.7502","1.7502","1.7502","1.7502","","0.54%"
"02/03/2019","1.7409","1.7409","1.7409","1.7409","","0.49%"
"01/27/2019","1.7323","1.7323","1.7323","1.7323","","-0.53%"
"01/20/2019","1.7416","1.7416","1.7416","1.7416","","1.01%"
"01/13/2019","1.7241","1.7241","1.7241","1.7241","","-1.36%"
"01/06/2019","1.7479","1.7479","1.7479","1.7479","","-0.16%"
"12/30/2018","1.7508","1.7508","1.7508","1.7508","","2.45%"
"12/23/2018","1.7089","1.7089","1.7089","1.7089","","0.24%"
"12/16/2018","1.7049","1.7049","1.7049","1.7049","","1.11%"
"12/09/2018","1.6861","1.6861","1.6861","1.6861","","1.62%"
"12/02/2018","1.6592","1.6592","1.6592","1.6592","","3.92%"
"11/25/2018","1.5966","1.5966","1.5966","1.5966","","-2.16%"
"11/18/2018","1.6318","1.6318","1.6318","1.6318","","-3.54%"
"11/11/2018","1.6916","1.6916","1.6916","1.6916","","-0.04%"
"11/04/2018","1.6924","1.6924","1.6924","1.6924","","-0.55%"
"10/28/2018","1.7017","1.7017","1.7017","1.7017","","-1.63%"
"10/21/2018","1.7298","1.7298","1.7298","1.7298","","2.23%"
