"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2023","4.213","4.213","4.213","4.213","","-0.09%"
"12/21/2023","4.217","4.217","4.217","4.217","","0.25%"
"12/20/2023","4.207","4.207","4.207","4.207","","0.64%"
"12/19/2023","4.180","4.180","4.180","4.180","","0.15%"
"12/18/2023","4.174","4.174","4.174","4.174","","-0.05%"
"12/15/2023","4.176","4.176","4.176","4.176","","1.37%"
"12/14/2023","4.119","4.119","4.119","4.119","","0.66%"
"12/13/2023","4.092","4.092","4.092","4.092","","0.56%"
"12/12/2023","4.070","4.070","4.070","4.070","","0.13%"
"12/11/2023","4.064","4.064","4.064","4.064","","0.24%"
"12/08/2023","4.055","4.055","4.055","4.055","","-0.33%"
"12/07/2023","4.068","4.068","4.068","4.068","","1.20%"
"12/06/2023","4.020","4.020","4.020","4.020","","-0.28%"
"12/05/2023","4.031","4.031","4.031","4.031","","-0.14%"
"12/04/2023","4.036","4.036","4.036","4.036","","-0.39%"
"12/01/2023","4.052","4.052","4.052","4.052","","-0.64%"
"11/30/2023","4.078","4.078","4.078","4.078","","0.97%"
"11/29/2023","4.039","4.039","4.039","4.039","","0.17%"
"11/28/2023","4.032","4.032","4.032","4.032","","0.21%"
"11/27/2023","4.024","4.024","4.024","4.024","","-0.16%"
"11/24/2023","4.030","4.030","4.030","4.030","","0.17%"
"11/23/2023","4.023","4.023","4.023","4.023","","0.47%"
"11/22/2023","4.005","4.005","4.005","4.005","","0.77%"
"11/21/2023","3.974","3.974","3.974","3.974","","0.38%"
"11/20/2023","3.959","3.959","3.959","3.959","","0.44%"
"11/17/2023","3.942","3.942","3.942","3.942","","-0.18%"
"11/16/2023","3.949","3.949","3.949","3.949","","0.75%"
"11/15/2023","3.919","3.919","3.919","3.919","","1.58%"
"11/14/2023","3.858","3.858","3.858","3.858","","1.06%"
"11/13/2023","3.818","3.818","3.818","3.818","","-0.47%"
"11/10/2023","3.836","3.836","3.836","3.836","","0.33%"
"11/09/2023","3.824","3.824","3.824","3.824","","1.06%"
"11/08/2023","3.784","3.784","3.784","3.784","","0.34%"
"11/07/2023","3.771","3.771","3.771","3.771","","0.68%"
"11/06/2023","3.745","3.745","3.745","3.745","","1.14%"
"11/03/2023","3.703","3.703","3.703","3.703","","2.16%"
