LOCATION,SUBJECT,TIME,Value
DEU,NOMINAL,1989-Q3,66.5927775
DEU,NOMINAL,1989-Q4,68.08304283
DEU,NOMINAL,1990-Q1,69.69185752
DEU,NOMINAL,1990-Q2,71.26932886
DEU,NOMINAL,1990-Q3,72.3624473
DEU,NOMINAL,1990-Q4,73.01183745
DEU,NOMINAL,1991-Q1,73.60687079
DEU,NOMINAL,1991-Q2,74.23312838
DEU,NOMINAL,1991-Q3,75.15168759
DEU,NOMINAL,1991-Q4,76.25095863
DEU,NOMINAL,1992-Q1,77.35352068
DEU,NOMINAL,1992-Q2,78.38530851
DEU,NOMINAL,1992-Q3,79.38327672
DEU,NOMINAL,1992-Q4,80.33942293
DEU,NOMINAL,1993-Q1,81.27151162
DEU,NOMINAL,1993-Q2,82.19719169
DEU,NOMINAL,1993-Q3,83.10452678
DEU,NOMINAL,1993-Q4,84.08819476
DEU,NOMINAL,1994-Q1,85.01525023
DEU,NOMINAL,1994-Q2,85.9283737
DEU,NOMINAL,1994-Q3,86.49326638
DEU,NOMINAL,1994-Q4,86.89594938
DEU,NOMINAL,1995-Q1,87.22517416
DEU,NOMINAL,1995-Q2,87.5406011
DEU,NOMINAL,1995-Q3,87.51052135
DEU,NOMINAL,1995-Q4,87.15148029
DEU,NOMINAL,1996-Q1,86.79538707
DEU,NOMINAL,1996-Q2,86.35302854
DEU,NOMINAL,1996-Q3,85.98621913
DEU,NOMINAL,1996-Q4,85.62278304
DEU,NOMINAL,1997-Q1,85.17217324
DEU,NOMINAL,1997-Q2,84.73854635
DEU,NOMINAL,1997-Q3,84.45824751
DEU,NOMINAL,1997-Q4,84.27452604
DEU,NOMINAL,1998-Q1,84.06572707
DEU,NOMINAL,1998-Q2,83.86948414
DEU,NOMINAL,1998-Q3,83.74660787
DEU,NOMINAL,1998-Q4,83.90471173
DEU,NOMINAL,1999-Q1,83.90504573
DEU,NOMINAL,1999-Q2,83.80563601
DEU,NOMINAL,1999-Q3,83.84915414
DEU,NOMINAL,1999-Q4,84.36635741
DEU,NOMINAL,2000-Q1,84.34587631
DEU,NOMINAL,2000-Q2,83.58587469
DEU,NOMINAL,2000-Q3,84.42234408
DEU,NOMINAL,2000-Q4,85.13074863
DEU,NOMINAL,2001-Q1,84.91814821
DEU,NOMINAL,2001-Q2,84.52554296
DEU,NOMINAL,2001-Q3,84.47370335
DEU,NOMINAL,2001-Q4,83.76744969
DEU,NOMINAL,2002-Q1,83.22497478
DEU,NOMINAL,2002-Q2,83.52161659
DEU,NOMINAL,2002-Q3,83.52206718
DEU,NOMINAL,2002-Q4,83.01617466
DEU,NOMINAL,2003-Q1,83.11141818
DEU,NOMINAL,2003-Q2,84.3657637
DEU,NOMINAL,2003-Q3,83.52167174
DEU,NOMINAL,2003-Q4,83.58598284
DEU,NOMINAL,2004-Q1,83.65358698
DEU,NOMINAL,2004-Q2,82.25554411
DEU,NOMINAL,2004-Q3,81.67326088
DEU,NOMINAL,2004-Q4,81.70043123
DEU,NOMINAL,2005-Q1,83.93914647
DEU,NOMINAL,2005-Q2,82.16765922
DEU,NOMINAL,2005-Q3,84.27726559
DEU,NOMINAL,2005-Q4,83.00076217
DEU,NOMINAL,2006-Q1,83.01026797
DEU,NOMINAL,2006-Q2,83.00100611
DEU,NOMINAL,2006-Q3,82.29507453
DEU,NOMINAL,2006-Q4,83.7784816
DEU,NOMINAL,2007-Q1,79.96590005
DEU,NOMINAL,2007-Q2,81.22188055
DEU,NOMINAL,2007-Q3,81.71793998
DEU,NOMINAL,2007-Q4,82.07509187
DEU,NOMINAL,2008-Q1,82.95315212
DEU,NOMINAL,2008-Q2,82.58872602
DEU,NOMINAL,2008-Q3,81.80403415
DEU,NOMINAL,2008-Q4,82.03691117
DEU,NOMINAL,2009-Q1,82.06193029
DEU,NOMINAL,2009-Q2,82.60498359
DEU,NOMINAL,2009-Q3,83.13881382
DEU,NOMINAL,2009-Q4,84.27810251
DEU,NOMINAL,2010-Q1,83.32963237
DEU,NOMINAL,2010-Q2,83.84506097
DEU,NOMINAL,2010-Q3,84.49625209
DEU,NOMINAL,2010-Q4,83.81389328
DEU,NOMINAL,2011-Q1,86.37928582
DEU,NOMINAL,2011-Q2,86.67253371
DEU,NOMINAL,2011-Q3,86.81895858
DEU,NOMINAL,2011-Q4,87.31808986
DEU,NOMINAL,2012-Q1,88.31199667
DEU,NOMINAL,2012-Q2,88.65581291
DEU,NOMINAL,2012-Q3,90.43961749
DEU,NOMINAL,2012-Q4,91.68347065
DEU,NOMINAL,2013-Q1,91.7077676
DEU,NOMINAL,2013-Q2,92.6656625
DEU,NOMINAL,2013-Q3,92.88760084
DEU,NOMINAL,2013-Q4,93.13189504
DEU,NOMINAL,2014-Q1,94.22278942
DEU,NOMINAL,2014-Q2,95.27843885
DEU,NOMINAL,2014-Q3,96.17521592
DEU,NOMINAL,2014-Q4,96.31951079
DEU,NOMINAL,2015-Q1,98.25110156
DEU,NOMINAL,2015-Q2,99.54927586
DEU,NOMINAL,2015-Q3,100.3429217
DEU,NOMINAL,2015-Q4,101.8567009
DEU,NOMINAL,2016-Q1,104.4147348
DEU,NOMINAL,2016-Q2,106.6301538
DEU,NOMINAL,2016-Q3,108.7239449
DEU,NOMINAL,2016-Q4,110.3402419
DEU,NOMINAL,2017-Q1,111.4714583
DEU,NOMINAL,2017-Q2,113.0131054
DEU,NOMINAL,2017-Q3,114.8809494
DEU,NOMINAL,2017-Q4,117.049628
DEU,NOMINAL,2018-Q1,118.9874879
DEU,NOMINAL,2018-Q2,120.6801666
DEU,NOMINAL,2018-Q3,122.9014477
DEU,NOMINAL,2018-Q4,124.1541145
DEU,NOMINAL,2019-Q1,125.3866447
DEU,NOMINAL,2019-Q2,128.0588243
DEU,NOMINAL,2019-Q3,129.2946886
DEU,NOMINAL,2019-Q4,132.0891294
DEU,NOMINAL,2020-Q1,134.7191235
DEU,NOMINAL,2020-Q2,136.5580155
DEU,NOMINAL,2020-Q3,139.8985028
DEU,NOMINAL,2020-Q4,143.563745
DEU,NOMINAL,2021-Q1,147.3438545
DEU,NOMINAL,2021-Q2,152.24225
DEU,NOMINAL,2021-Q3,157.7281022
DEU,NOMINAL,2021-Q4,161.6433406
DEU,NOMINAL,2022-Q1,165.4951553
DEU,RENT,1970-Q1,23.88101789
DEU,RENT,1970-Q2,24.1678211
DEU,RENT,1970-Q3,24.49765955
DEU,RENT,1970-Q4,24.87723055
DEU,RENT,1971-Q1,25.16513655
DEU,RENT,1971-Q2,25.64364691
DEU,RENT,1971-Q3,26.02722006
DEU,RENT,1971-Q4,26.47730629
DEU,RENT,1972-Q1,26.7730486
DEU,RENT,1972-Q2,27.09898285
DEU,RENT,1972-Q3,27.52978372
DEU,RENT,1972-Q4,28.00875211
DEU,RENT,1973-Q1,28.40093803
DEU,RENT,1973-Q2,28.75850601
DEU,RENT,1973-Q3,29.10552972
DEU,RENT,1973-Q4,29.46933422
DEU,RENT,1974-Q1,29.87983257
DEU,RENT,1974-Q2,30.17074187
DEU,RENT,1974-Q3,30.5150265
DEU,RENT,1974-Q4,30.79404056
DEU,RENT,1975-Q1,31.30313336
DEU,RENT,1975-Q2,32.13071991
DEU,RENT,1975-Q3,32.56899763
DEU,RENT,1975-Q4,32.96418458
DEU,RENT,1976-Q1,33.29223757
DEU,RENT,1976-Q2,33.7183716
DEU,RENT,1976-Q3,33.98760476
DEU,RENT,1976-Q4,34.29258238
DEU,RENT,1977-Q1,34.56233301
DEU,RENT,1977-Q2,34.80010486
DEU,RENT,1977-Q3,35.08812002
DEU,RENT,1977-Q4,35.40846228
DEU,RENT,1978-Q1,35.65892809
DEU,RENT,1978-Q2,35.88360911
DEU,RENT,1978-Q3,36.13334769
DEU,RENT,1978-Q4,36.35494303
DEU,RENT,1979-Q1,36.60132992
DEU,RENT,1979-Q2,36.85205762
DEU,RENT,1979-Q3,37.32503835
DEU,RENT,1979-Q4,37.87721648
DEU,RENT,1980-Q1,38.37192106
DEU,RENT,1980-Q2,38.8560959
DEU,RENT,1980-Q3,39.25291708
DEU,RENT,1980-Q4,39.59335287
DEU,RENT,1981-Q1,39.93629284
DEU,RENT,1981-Q2,40.51639325
DEU,RENT,1981-Q3,41.01023656
DEU,RENT,1981-Q4,41.53916762
DEU,RENT,1982-Q1,42.0095388
DEU,RENT,1982-Q2,42.49889746
DEU,RENT,1982-Q3,43.07131699
DEU,RENT,1982-Q4,43.65267062
DEU,RENT,1983-Q1,44.40444803
DEU,RENT,1983-Q2,44.93829575
DEU,RENT,1983-Q3,45.37367376
DEU,RENT,1983-Q4,45.74681871
DEU,RENT,1984-Q1,46.1589576
DEU,RENT,1984-Q2,46.58740398
DEU,RENT,1984-Q3,46.99505122
DEU,RENT,1984-Q4,47.55526214
DEU,RENT,1985-Q1,47.89813587
DEU,RENT,1985-Q2,48.18134716
DEU,RENT,1985-Q3,48.40614183
DEU,RENT,1985-Q4,48.62513304
DEU,RENT,1986-Q1,48.81051873
DEU,RENT,1986-Q2,49.01673301
DEU,RENT,1986-Q3,49.26954323
DEU,RENT,1986-Q4,49.4118154
DEU,RENT,1987-Q1,49.60563157
DEU,RENT,1987-Q2,49.83432088
DEU,RENT,1987-Q3,50.00116242
DEU,RENT,1987-Q4,50.18219358
DEU,RENT,1988-Q1,50.42629002
DEU,RENT,1988-Q2,50.74590621
DEU,RENT,1988-Q3,51.17442991
DEU,RENT,1988-Q4,51.63722943
DEU,RENT,1989-Q1,51.96344348
DEU,RENT,1989-Q2,52.38686217
DEU,RENT,1989-Q3,52.73558357
DEU,RENT,1989-Q4,53.07072159
DEU,RENT,1990-Q1,53.4848404
DEU,RENT,1990-Q2,54.04818523
DEU,RENT,1990-Q3,54.62922237
DEU,RENT,1990-Q4,55.05433507
DEU,RENT,1991-Q1,55.4331307
DEU,RENT,1991-Q2,56.29837533
DEU,RENT,1991-Q3,57.06339027
DEU,RENT,1991-Q4,61.49945206
DEU,RENT,1992-Q1,62.01619401
DEU,RENT,1992-Q2,63.06192606
DEU,RENT,1992-Q3,63.98697273
DEU,RENT,1992-Q4,64.98796617
DEU,RENT,1993-Q1,68.71455343
DEU,RENT,1993-Q2,69.65890014
DEU,RENT,1993-Q3,70.53254771
DEU,RENT,1993-Q4,71.28544297
DEU,RENT,1994-Q1,72.46115694
DEU,RENT,1994-Q2,73.41638404
DEU,RENT,1994-Q3,74.21397472
DEU,RENT,1994-Q4,74.93474096
DEU,RENT,1995-Q1,75.41669678
DEU,RENT,1995-Q2,76.24923178
DEU,RENT,1995-Q3,77.4351936
DEU,RENT,1995-Q4,78.18288785
DEU,RENT,1996-Q1,78.53143787
DEU,RENT,1996-Q2,79.09476113
DEU,RENT,1996-Q3,79.53166438
DEU,RENT,1996-Q4,80.12928661
DEU,RENT,1997-Q1,80.70618151
DEU,RENT,1997-Q2,81.11357064
DEU,RENT,1997-Q3,81.51027798
DEU,RENT,1997-Q4,81.77207987
DEU,RENT,1998-Q1,81.96005415
DEU,RENT,1998-Q2,82.21081588
DEU,RENT,1998-Q3,82.40169811
DEU,RENT,1998-Q4,82.49953187
DEU,RENT,1999-Q1,82.60741219
DEU,RENT,1999-Q2,82.89528183
DEU,RENT,1999-Q3,83.14545574
DEU,RENT,1999-Q4,83.45616024
DEU,RENT,2000-Q1,83.68777701
DEU,RENT,2000-Q2,83.95656529
DEU,RENT,2000-Q3,84.07150767
DEU,RENT,2000-Q4,84.35845003
DEU,RENT,2001-Q1,84.57563431
DEU,RENT,2001-Q2,84.76712471
DEU,RENT,2001-Q3,85.12617379
DEU,RENT,2001-Q4,85.38779719
DEU,RENT,2002-Q1,85.73921567
DEU,RENT,2002-Q2,85.98827967
DEU,RENT,2002-Q3,86.242357
DEU,RENT,2002-Q4,86.51332766
DEU,RENT,2003-Q1,86.74504415
DEU,RENT,2003-Q2,87.02200002
DEU,RENT,2003-Q3,87.17619855
DEU,RENT,2003-Q4,87.25985727
DEU,RENT,2004-Q1,87.4070267
DEU,RENT,2004-Q2,87.61732804
DEU,RENT,2004-Q3,87.86157281
DEU,RENT,2004-Q4,88.06805245
DEU,RENT,2005-Q1,88.25227374
DEU,RENT,2005-Q2,88.46347602
DEU,RENT,2005-Q3,88.67808783
DEU,RENT,2005-Q4,88.93619241
DEU,RENT,2006-Q1,89.18618985
DEU,RENT,2006-Q2,89.43722408
DEU,RENT,2006-Q3,89.6487118
DEU,RENT,2006-Q4,89.90287427
DEU,RENT,2007-Q1,90.11543103
DEU,RENT,2007-Q2,90.37941177
DEU,RENT,2007-Q3,90.74796631
DEU,RENT,2007-Q4,91.02723088
DEU,RENT,2008-Q1,91.32619074
DEU,RENT,2008-Q2,91.57012749
DEU,RENT,2008-Q3,91.81316096
DEU,RENT,2008-Q4,92.15573081
DEU,RENT,2009-Q1,92.34925857
DEU,RENT,2009-Q2,92.57305066
DEU,RENT,2009-Q3,92.81649677
DEU,RENT,2009-Q4,93.03389399
DEU,RENT,2010-Q1,93.34285848
DEU,RENT,2010-Q2,93.70243538
DEU,RENT,2010-Q3,93.90970685
DEU,RENT,2010-Q4,94.19407929
DEU,RENT,2011-Q1,94.49603756
DEU,RENT,2011-Q2,94.79960565
DEU,RENT,2011-Q3,95.09885567
DEU,RENT,2011-Q4,95.41229112
DEU,RENT,2012-Q1,95.68465684
DEU,RENT,2012-Q2,95.92793653
DEU,RENT,2012-Q3,96.22243236
DEU,RENT,2012-Q4,96.50443427
DEU,RENT,2013-Q1,96.8436929
DEU,RENT,2013-Q2,97.14777951
DEU,RENT,2013-Q3,97.53696059
DEU,RENT,2013-Q4,97.875117
DEU,RENT,2014-Q1,98.25394337
DEU,RENT,2014-Q2,98.64515269
DEU,RENT,2014-Q3,98.97730173
DEU,RENT,2014-Q4,99.34147221
DEU,RENT,2015-Q1,99.57520088
DEU,RENT,2015-Q2,99.88295104
DEU,RENT,2015-Q3,100.1838105
DEU,RENT,2015-Q4,100.3580376
DEU,RENT,2016-Q1,100.7101552
DEU,RENT,2016-Q2,100.9415725
DEU,RENT,2016-Q3,101.2592895
DEU,RENT,2016-Q4,101.6222829
DEU,RENT,2017-Q1,101.9747531
DEU,RENT,2017-Q2,102.370765
DEU,RENT,2017-Q3,102.701111
DEU,RENT,2017-Q4,103.0867709
DEU,RENT,2018-Q1,103.5066903
DEU,RENT,2018-Q2,103.8679783
DEU,RENT,2018-Q3,104.2381464
DEU,RENT,2018-Q4,104.6204849
DEU,RENT,2019-Q1,104.9724369
DEU,RENT,2019-Q2,105.3671492
DEU,RENT,2019-Q3,105.740685
DEU,RENT,2019-Q4,106.1531747
DEU,RENT,2020-Q1,106.5417463
DEU,RENT,2020-Q2,106.8649337
DEU,RENT,2020-Q3,107.2393569
DEU,RENT,2020-Q4,107.5874822
DEU,RENT,2021-Q1,107.9429069
DEU,RENT,2021-Q2,108.3310396
DEU,RENT,2021-Q3,108.7380183
DEU,RENT,2021-Q4,109.1215101
DEU,RENT,2022-Q1,109.577709
DEU,RENT,2022-Q2,110.0968192
GRC,NOMINAL,1997-Q1,61.07322376
GRC,NOMINAL,1997-Q2,62.2011114
GRC,NOMINAL,1997-Q3,64.25275561
GRC,NOMINAL,1997-Q4,67.07852936
GRC,NOMINAL,1998-Q1,69.88216273
GRC,NOMINAL,1998-Q2,72.16836868
GRC,NOMINAL,1998-Q3,73.71155591
GRC,NOMINAL,1998-Q4,75.39232369
GRC,NOMINAL,1999-Q1,76.4227193
GRC,NOMINAL,1999-Q2,78.27837449
GRC,NOMINAL,1999-Q3,80.23295659
GRC,NOMINAL,1999-Q4,82.12034852
GRC,NOMINAL,2000-Q1,83.81876468
GRC,NOMINAL,2000-Q2,85.97416595
GRC,NOMINAL,2000-Q3,88.8316115
GRC,NOMINAL,2000-Q4,91.93768252
GRC,NOMINAL,2001-Q1,95.50725931
GRC,NOMINAL,2001-Q2,98.88364689
GRC,NOMINAL,2001-Q3,102.0583498
GRC,NOMINAL,2001-Q4,104.5991054
GRC,NOMINAL,2002-Q1,108.8169829
GRC,NOMINAL,2002-Q2,114.3159623
GRC,NOMINAL,2002-Q3,115.5600545
GRC,NOMINAL,2002-Q4,117.9262133
GRC,NOMINAL,2003-Q1,119.694665
GRC,NOMINAL,2003-Q2,118.9954784
GRC,NOMINAL,2003-Q3,120.8183544
GRC,NOMINAL,2003-Q4,121.7304003
GRC,NOMINAL,2004-Q1,120.9815181
GRC,NOMINAL,2004-Q2,121.7144556
GRC,NOMINAL,2004-Q3,123.5481878
GRC,NOMINAL,2004-Q4,126.1337634
GRC,NOMINAL,2005-Q1,130.3303
GRC,NOMINAL,2005-Q2,134.6060141
GRC,NOMINAL,2005-Q3,138.5125763
GRC,NOMINAL,2005-Q4,142.5705548
GRC,NOMINAL,2006-Q1,148.3074554
GRC,NOMINAL,2006-Q2,152.8552367
GRC,NOMINAL,2006-Q3,155.6286781
GRC,NOMINAL,2006-Q4,161.5236297
GRC,NOMINAL,2007-Q1,161.2880738
GRC,NOMINAL,2007-Q2,163.3098048
GRC,NOMINAL,2007-Q3,165.1962952
GRC,NOMINAL,2007-Q4,165.3088262
GRC,NOMINAL,2008-Q1,165.9722727
GRC,NOMINAL,2008-Q2,166.1964292
GRC,NOMINAL,2008-Q3,167.7343459
GRC,NOMINAL,2008-Q4,166.2499521
GRC,NOMINAL,2009-Q1,160.470101
GRC,NOMINAL,2009-Q2,162.106393
GRC,NOMINAL,2009-Q3,159.1242142
GRC,NOMINAL,2009-Q4,159.6752918
GRC,NOMINAL,2010-Q1,157.562399
GRC,NOMINAL,2010-Q2,154.4817068
GRC,NOMINAL,2010-Q3,150.796904
GRC,NOMINAL,2010-Q4,148.6789902
GRC,NOMINAL,2011-Q1,148.9710054
GRC,NOMINAL,2011-Q2,146.5644313
GRC,NOMINAL,2011-Q3,143.5785947
GRC,NOMINAL,2011-Q4,138.9769686
GRC,NOMINAL,2012-Q1,133.2002914
GRC,NOMINAL,2012-Q2,130.7084008
GRC,NOMINAL,2012-Q3,125.4394912
GRC,NOMINAL,2012-Q4,121.3348165
GRC,NOMINAL,2013-Q1,117.870505
GRC,NOMINAL,2013-Q2,115.0830852
GRC,NOMINAL,2013-Q3,112.6282681
GRC,NOMINAL,2013-Q4,109.6831417
GRC,NOMINAL,2014-Q1,107.162227
GRC,NOMINAL,2014-Q2,105.6132053
GRC,NOMINAL,2014-Q3,104.9206407
GRC,NOMINAL,2014-Q4,103.5849271
GRC,NOMINAL,2015-Q1,102.7853267
GRC,NOMINAL,2015-Q2,100.3013039
GRC,NOMINAL,2015-Q3,98.62753215
GRC,NOMINAL,2015-Q4,98.28583725
GRC,NOMINAL,2016-Q1,98.33134062
GRC,NOMINAL,2016-Q2,97.6712734
GRC,NOMINAL,2016-Q3,97.17579186
GRC,NOMINAL,2016-Q4,97.31359412
GRC,NOMINAL,2017-Q1,96.505909
GRC,NOMINAL,2017-Q2,96.54843487
GRC,NOMINAL,2017-Q3,96.49489726
GRC,NOMINAL,2017-Q4,96.98775887
GRC,NOMINAL,2018-Q1,96.99127714
GRC,NOMINAL,2018-Q2,97.69510047
GRC,NOMINAL,2018-Q3,98.61554418
GRC,NOMINAL,2018-Q4,100.2140782
GRC,NOMINAL,2019-Q1,102.3616761
GRC,NOMINAL,2019-Q2,105.0686517
GRC,NOMINAL,2019-Q3,106.6505125
GRC,NOMINAL,2019-Q4,107.8451596
GRC,NOMINAL,2020-Q1,109.2622276
GRC,NOMINAL,2020-Q2,109.5557279
GRC,NOMINAL,2020-Q3,110.6860174
GRC,NOMINAL,2020-Q4,111.389027
GRC,NOMINAL,2021-Q1,114.2066475
GRC,NOMINAL,2021-Q2,116.9814052
GRC,NOMINAL,2021-Q3,120.1453138
GRC,NOMINAL,2021-Q4,122.0296335
GRC,NOMINAL,2022-Q1,123.9622368
GRC,RENT,1989-Q1,19.15052032
GRC,RENT,1989-Q2,20.15909751
GRC,RENT,1989-Q3,21.2087026
GRC,RENT,1989-Q4,22.08601338
GRC,RENT,1990-Q1,22.57740579
GRC,RENT,1990-Q2,23.68650884
GRC,RENT,1990-Q3,25.05421313
GRC,RENT,1990-Q4,26.91105487
GRC,RENT,1991-Q1,29.45910488
GRC,RENT,1991-Q2,31.10721585
GRC,RENT,1991-Q3,32.61090204
GRC,RENT,1991-Q4,34.08920768
GRC,RENT,1992-Q1,35.6148864
GRC,RENT,1992-Q2,37.09525365
GRC,RENT,1992-Q3,38.8229059
GRC,RENT,1992-Q4,40.69017263
GRC,RENT,1993-Q1,42.91574247
GRC,RENT,1993-Q2,45.21234702
GRC,RENT,1993-Q3,47.50131345
GRC,RENT,1993-Q4,49.52415317
GRC,RENT,1994-Q1,50.78267962
GRC,RENT,1994-Q2,52.47325892
GRC,RENT,1994-Q3,53.95142539
GRC,RENT,1994-Q4,55.32399013
GRC,RENT,1995-Q1,56.64684493
GRC,RENT,1995-Q2,58.54164746
GRC,RENT,1995-Q3,60.29400731
GRC,RENT,1995-Q4,61.71487251
GRC,RENT,1996-Q1,63.26182083
GRC,RENT,1996-Q2,64.71191855
GRC,RENT,1996-Q3,66.00033237
GRC,RENT,1996-Q4,67.44834864
GRC,RENT,1997-Q1,68.57047111
GRC,RENT,1997-Q2,69.76869326
GRC,RENT,1997-Q3,70.86159501
GRC,RENT,1997-Q4,71.85247954
GRC,RENT,1998-Q1,73.19515251
GRC,RENT,1998-Q2,74.37269453
GRC,RENT,1998-Q3,75.3021146
GRC,RENT,1998-Q4,76.19827593
GRC,RENT,1999-Q1,76.94612877
GRC,RENT,1999-Q2,77.70331725
GRC,RENT,1999-Q3,78.61200288
GRC,RENT,1999-Q4,79.31990766
GRC,RENT,2000-Q1,79.94525596
GRC,RENT,2000-Q2,80.73431047
GRC,RENT,2000-Q3,81.61920493
GRC,RENT,2000-Q4,82.49036427
GRC,RENT,2001-Q1,83.11641593
GRC,RENT,2001-Q2,83.86965356
GRC,RENT,2001-Q3,84.80947906
GRC,RENT,2001-Q4,85.84722612
GRC,RENT,2002-Q1,87.0180064
GRC,RENT,2002-Q2,88.08719281
GRC,RENT,2002-Q3,88.9014067
GRC,RENT,2002-Q4,90.33388752
GRC,RENT,2003-Q1,91.5709674
GRC,RENT,2003-Q2,92.63770312
GRC,RENT,2003-Q3,93.7304125
GRC,RENT,2003-Q4,94.86611902
GRC,RENT,2004-Q1,96.16785918
GRC,RENT,2004-Q2,97.65087775
GRC,RENT,2004-Q3,98.90356219
GRC,RENT,2004-Q4,99.95926144
GRC,RENT,2005-Q1,100.9200777
GRC,RENT,2005-Q2,101.9046389
GRC,RENT,2005-Q3,102.7506587
GRC,RENT,2005-Q4,103.752494
GRC,RENT,2006-Q1,104.8067848
GRC,RENT,2006-Q2,106.0494029
GRC,RENT,2006-Q3,107.4997513
GRC,RENT,2006-Q4,108.839829
GRC,RENT,2007-Q1,110.1152045
GRC,RENT,2007-Q2,111.1464343
GRC,RENT,2007-Q3,112.1391968
GRC,RENT,2007-Q4,113.229831
GRC,RENT,2008-Q1,114.304179
GRC,RENT,2008-Q2,115.3986793
GRC,RENT,2008-Q3,116.5801114
GRC,RENT,2008-Q4,117.7080955
GRC,RENT,2009-Q1,118.6629896
GRC,RENT,2009-Q2,119.8166702
GRC,RENT,2009-Q3,120.7735952
GRC,RENT,2009-Q4,121.533009
GRC,RENT,2010-Q1,122.2933522
GRC,RENT,2010-Q2,123.0018314
GRC,RENT,2010-Q3,123.49545
GRC,RENT,2010-Q4,123.7497294
GRC,RENT,2011-Q1,124.0230026
GRC,RENT,2011-Q2,124.2830175
GRC,RENT,2011-Q3,124.2799604
GRC,RENT,2011-Q4,124.0676822
GRC,RENT,2012-Q1,123.3236488
GRC,RENT,2012-Q2,122.2323809
GRC,RENT,2012-Q3,121.0699342
GRC,RENT,2012-Q4,119.6973997
GRC,RENT,2013-Q1,117.7731423
GRC,RENT,2013-Q2,114.7749202
GRC,RENT,2013-Q3,111.7636372
GRC,RENT,2013-Q4,109.0025662
GRC,RENT,2014-Q1,106.7534415
GRC,RENT,2014-Q2,105.2210007
GRC,RENT,2014-Q3,104.3613379
GRC,RENT,2014-Q4,102.2164885
GRC,RENT,2015-Q1,101.5102876
GRC,RENT,2015-Q2,100.7462392
GRC,RENT,2015-Q3,99.36153758
GRC,RENT,2015-Q4,98.38193561
GRC,RENT,2016-Q1,97.49435099
GRC,RENT,2016-Q2,97.28307359
GRC,RENT,2016-Q3,97.34077945
GRC,RENT,2016-Q4,97.43436675
GRC,RENT,2017-Q1,97.19514246
GRC,RENT,2017-Q2,96.0309722
GRC,RENT,2017-Q3,94.5714057
GRC,RENT,2017-Q4,93.09918107
GRC,RENT,2018-Q1,92.22661208
GRC,RENT,2018-Q2,92.09056155
GRC,RENT,2018-Q3,92.12876657
GRC,RENT,2018-Q4,92.21019215
GRC,RENT,2019-Q1,92.19880489
GRC,RENT,2019-Q2,92.11823798
GRC,RENT,2019-Q3,92.14394205
GRC,RENT,2019-Q4,92.19514743
GRC,RENT,2020-Q1,92.17795709
GRC,RENT,2020-Q2,92.13145651
GRC,RENT,2020-Q3,92.1620638
GRC,RENT,2020-Q4,92.18465495
GRC,RENT,2021-Q1,92.15360989
GRC,RENT,2021-Q2,92.18372735
GRC,RENT,2021-Q3,92.2922478
GRC,RENT,2021-Q4,92.46229728
GRC,RENT,2022-Q1,92.7971264
GRC,RENT,2022-Q2,92.98580844
HUN,NOMINAL,2007-Q1,94.56497198
HUN,NOMINAL,2007-Q2,97.44719393
HUN,NOMINAL,2007-Q3,100.6564827
HUN,NOMINAL,2007-Q4,102.9713514
HUN,NOMINAL,2008-Q1,100.0502141
HUN,NOMINAL,2008-Q2,101.9605851
HUN,NOMINAL,2008-Q3,101.8353918
HUN,NOMINAL,2008-Q4,101.183809
HUN,NOMINAL,2009-Q1,99.18605553
HUN,NOMINAL,2009-Q2,96.66770675
HUN,NOMINAL,2009-Q3,94.74636921
HUN,NOMINAL,2009-Q4,93.2098685
HUN,NOMINAL,2010-Q1,94.21124817
HUN,NOMINAL,2010-Q2,94.1492157
HUN,NOMINAL,2010-Q3,93.52070777
HUN,NOMINAL,2010-Q4,92.75882835
HUN,NOMINAL,2011-Q1,91.28397669
HUN,NOMINAL,2011-Q2,90.84833964
HUN,NOMINAL,2011-Q3,89.58012013
HUN,NOMINAL,2011-Q4,90.07756354
HUN,NOMINAL,2012-Q1,89.85522684
HUN,NOMINAL,2012-Q2,86.93807748
HUN,NOMINAL,2012-Q3,86.20345448
HUN,NOMINAL,2012-Q4,85.3932412
HUN,NOMINAL,2013-Q1,84.67117724
HUN,NOMINAL,2013-Q2,84.9244955
HUN,NOMINAL,2013-Q3,85.00865172
HUN,NOMINAL,2013-Q4,84.87567554
HUN,NOMINAL,2014-Q1,85.49164504
HUN,NOMINAL,2014-Q2,87.27103992
HUN,NOMINAL,2014-Q3,88.83392612
HUN,NOMINAL,2014-Q4,92.11338891
HUN,NOMINAL,2015-Q1,93.24547216
HUN,NOMINAL,2015-Q2,98.33226015
HUN,NOMINAL,2015-Q3,102.6056531
HUN,NOMINAL,2015-Q4,105.8166145
HUN,NOMINAL,2016-Q1,108.8305946
HUN,NOMINAL,2016-Q2,111.4960412
HUN,NOMINAL,2016-Q3,114.728195
HUN,NOMINAL,2016-Q4,118.4551691
HUN,NOMINAL,2017-Q1,121.3164263
HUN,NOMINAL,2017-Q2,124.9041335
HUN,NOMINAL,2017-Q3,128.8378217
HUN,NOMINAL,2017-Q4,133.9016185
HUN,NOMINAL,2018-Q1,137.2366523
HUN,NOMINAL,2018-Q2,141.7582532
HUN,NOMINAL,2018-Q3,148.1949538
HUN,NOMINAL,2018-Q4,154.7901408
HUN,NOMINAL,2019-Q1,163.0307796
HUN,NOMINAL,2019-Q2,169.5574794
