symbol,date,value
CNY,09/19/2019,7.0966
CNY,09/20/2019,7.0916
CNY,09/23/2019,7.1185
CNY,09/24/2019,7.1164
CNY,09/25/2019,7.1318
CNY,09/26/2019,7.1326
CNY,09/27/2019,7.1227
CNY,09/30/2019,7.1484
CNY,10/01/2019,7.1484
CNY,10/02/2019,7.1484
CNY,10/03/2019,7.1484
CNY,10/04/2019,7.1484
CNY,10/07/2019,7.1484
CNY,10/08/2019,7.1444
CNY,10/09/2019,7.1324
CNY,10/10/2019,7.1163
CNY,10/11/2019,7.0880
CNY,10/14/2019,7.0675
CNY,10/15/2019,7.0817
CNY,10/16/2019,7.0936
CNY,10/17/2019,7.0774
CNY,10/18/2019,7.0817
CNY,10/21/2019,7.0762
CNY,10/22/2019,7.0769
CNY,10/23/2019,7.0656
CNY,10/24/2019,7.0690
CNY,10/25/2019,7.0654
CNY,10/28/2019,7.0678
CNY,10/29/2019,7.0657
CNY,10/30/2019,7.0553
CNY,10/31/2019,7.0395
CNY,11/01/2019,7.0375
CNY,11/04/2019,7.0304
CNY,11/05/2019,7.0097
CNY,11/06/2019,6.9982
CNY,11/07/2019,6.9784
CNY,11/08/2019,6.9961
CNY,11/11/2019,7.0106
CNY,11/12/2019,7.0078
CNY,11/13/2019,7.0235
CNY,11/14/2019,7.0208
CNY,11/15/2019,7.0083
CNY,11/18/2019,7.0260
CNY,11/19/2019,7.0276
CNY,11/20/2019,7.0359
CNY,11/21/2019,7.0293
CNY,11/22/2019,7.0400
CNY,11/25/2019,7.0364
CNY,11/26/2019,7.0335
CNY,11/27/2019,7.0290
CNY,11/28/2019,7.0353
CNY,11/29/2019,7.0324
CNY,12/02/2019,7.0393
CNY,12/03/2019,7.0613
CNY,12/04/2019,7.0499
CNY,12/05/2019,7.0448
CNY,12/06/2019,7.0350
CNY,12/09/2019,7.0393
CNY,12/10/2019,7.0342
CNY,12/11/2019,7.0388
CNY,12/12/2019,6.9849
CNY,12/13/2019,6.9895
CNY,12/16/2019,6.9935
CNY,12/17/2019,6.9972
CNY,12/18/2019,7.0050
CNY,12/19/2019,7.0104
CNY,12/20/2019,7.0068
CNY,12/23/2019,7.0128
CNY,12/24/2019,7.0075
CNY,12/25/2019,6.9894
CNY,12/26/2019,6.9965
CNY,12/27/2019,6.9958
CNY,12/30/2019,6.9867
CNY,12/31/2019,6.9632
CNY,01/01/2020,6.9632
CNY,01/02/2020,6.9643
CNY,01/03/2020,6.9655
CNY,01/06/2020,6.9760
CNY,01/07/2020,6.9452
CNY,01/08/2020,6.9462
CNY,01/09/2020,6.9318
CNY,01/10/2020,6.9192
CNY,01/13/2020,6.8938
CNY,01/14/2020,6.8841
CNY,01/15/2020,6.8909
CNY,01/16/2020,6.8789
CNY,01/17/2020,6.8598
CNY,01/20/2020,6.8668
CNY,01/21/2020,6.9058
CNY,01/22/2020,6.9066
CNY,01/23/2020,6.9367
CNY,01/24/2020,6.9367
CNY,01/27/2020,6.9367
CNY,01/28/2020,6.9367
CNY,01/29/2020,6.9367
CNY,01/30/2020,6.9367
CNY,01/31/2020,6.9367
CNY,02/03/2020,7.0215
CNY,02/04/2020,6.9985
CNY,02/05/2020,6.9738
CNY,02/06/2020,6.9708
CNY,02/07/2020,7.0015
CNY,02/10/2020,6.9844
CNY,02/11/2020,6.9660
CNY,02/12/2020,6.9719
CNY,02/13/2020,6.9770
CNY,02/14/2020,6.9869
CNY,02/17/2020,6.9813
CNY,02/18/2020,6.9971
CNY,02/19/2020,6.9982
CNY,02/20/2020,7.0229
CNY,02/21/2020,7.0271
CNY,02/24/2020,7.0294
CNY,02/25/2020,7.0135
CNY,02/26/2020,7.0225
CNY,02/27/2020,7.0045
CNY,02/28/2020,6.9919
CNY,03/02/2020,6.9610
CNY,03/03/2020,6.9620
CNY,03/04/2020,6.9262
CNY,03/05/2020,6.9373
CNY,03/06/2020,6.9321
CNY,03/09/2020,6.9466
CNY,03/10/2020,6.9564
CNY,03/11/2020,6.9605
CNY,03/12/2020,7.0295
CNY,03/13/2020,7.0086
CNY,03/16/2020,6.9933
CNY,03/17/2020,7.0079
CNY,03/18/2020,7.0474
CNY,03/19/2020,7.1082
CNY,03/20/2020,7.0960
CNY,03/23/2020,7.0926
CNY,03/24/2020,7.0631
CNY,03/25/2020,7.1148
CNY,03/26/2020,7.0735
CNY,03/27/2020,7.0962
CNY,03/30/2020,7.1003
CNY,03/31/2020,7.0825
CNY,04/01/2020,7.1001
CNY,04/02/2020,7.0840
CNY,04/03/2020,7.0927
CNY,04/06/2020,7.0927
CNY,04/07/2020,7.0458
CNY,04/08/2020,7.0660
CNY,04/09/2020,7.0432
CNY,04/10/2020,7.0360
CNY,04/13/2020,7.0526
CNY,04/14/2020,7.0486
CNY,04/15/2020,7.0677
CNY,04/16/2020,7.0798
CNY,04/17/2020,7.0731
CNY,04/20/2020,7.0736
CNY,04/21/2020,7.0920
CNY,04/22/2020,7.0842
CNY,04/23/2020,7.0667
CNY,04/24/2020,7.0819
CNY,04/27/2020,7.0865
CNY,04/28/2020,7.0796
CNY,04/29/2020,7.0768
CNY,04/30/2020,7.0622
CNY,05/01/2020,7.0622
CNY,05/04/2020,7.0622
CNY,05/05/2020,7.0622
CNY,05/06/2020,7.1046
CNY,05/07/2020,7.0843
CNY,05/08/2020,7.0742
CNY,05/11/2020,7.0992
CNY,05/12/2020,7.0829
CNY,05/13/2020,7.0922
CNY,05/14/2020,7.0959
CNY,05/15/2020,7.1021
CNY,05/18/2020,7.1097
CNY,05/19/2020,7.0992
CNY,05/20/2020,7.0935
CNY,05/21/2020,7.1153
CNY,05/22/2020,7.1304
CNY,05/25/2020,7.1368
CNY,05/26/2020,7.1350
CNY,05/27/2020,7.1696
CNY,05/28/2020,7.1463
CNY,05/29/2020,7.1372
CNY,06/01/2020,7.1278
CNY,06/02/2020,7.1014
CNY,06/03/2020,7.1158
CNY,06/04/2020,7.1103
CNY,06/05/2020,7.0820
CNY,06/08/2020,7.0716
CNY,06/09/2020,7.0773
CNY,06/10/2020,7.0610
CNY,06/11/2020,7.0650
CNY,06/12/2020,7.0834
CNY,06/15/2020,7.0909
CNY,06/16/2020,7.0865
CNY,06/17/2020,7.0855
CNY,06/18/2020,7.0894
CNY,06/19/2020,7.0723
CNY,06/22/2020,7.0684
CNY,06/23/2020,7.0590
CNY,06/24/2020,7.0782
CNY,06/25/2020,7.0782
CNY,06/26/2020,7.0782
CNY,06/29/2020,7.0811
CNY,06/30/2020,7.0655
CNY,07/01/2020,7.0712
CNY,07/02/2020,7.0670
CNY,07/03/2020,7.0663
CNY,07/06/2020,7.0188
CNY,07/07/2020,7.0140
CNY,07/08/2020,7.0046
CNY,07/09/2020,6.9942
CNY,07/10/2020,7.0018
CNY,07/13/2020,6.9974
CNY,07/14/2020,7.0075
CNY,07/15/2020,6.9889
CNY,07/16/2020,6.9893
CNY,07/17/2020,6.9924
CNY,07/20/2020,6.9838
CNY,07/21/2020,6.9808
CNY,07/22/2020,7.0002
CNY,07/23/2020,7.0040
CNY,07/24/2020,7.0169
CNY,07/27/2020,6.9964
CNY,07/28/2020,7.0008
CNY,07/29/2020,7.0018
CNY,07/30/2020,7.0088
CNY,07/31/2020,6.9752
CNY,08/03/2020,6.9809
CNY,08/04/2020,6.9734
CNY,08/05/2020,6.9367
CNY,08/06/2020,6.9535
CNY,08/07/2020,6.9680
CNY,08/10/2020,6.9619
CNY,08/11/2020,6.9463
CNY,08/12/2020,6.9371
CNY,08/13/2020,6.9451
CNY,08/14/2020,6.9504
CNY,08/17/2020,6.9329
CNY,08/18/2020,6.9218
CNY,08/19/2020,6.9207
CNY,08/20/2020,6.9158
CNY,08/21/2020,6.9195
CNY,08/24/2020,6.9196
CNY,08/25/2020,6.9127
CNY,08/26/2020,6.8860
CNY,08/27/2020,6.8937
CNY,08/28/2020,6.8654
CNY,08/31/2020,6.8484
CNY,09/01/2020,6.8282
CNY,09/02/2020,6.8383
CNY,09/03/2020,6.8468
CNY,09/04/2020,6.8425
CNY,09/07/2020,6.8305
CNY,09/08/2020,6.8464
CNY,09/09/2020,6.8333
CNY,09/10/2020,6.8344
CNY,09/11/2020,6.8330
CNY,09/14/2020,6.8080
CNY,09/15/2020,6.7801
CNY,09/16/2020,6.7529
CNY,09/17/2020,6.7628
CNY,09/18/2020,6.7675
CNY,09/21/2020,6.8043
CNY,09/22/2020,6.7779
CNY,09/23/2020,6.8089
CNY,09/24/2020,6.8273
CNY,09/25/2020,6.8220
CNY,09/28/2020,6.8106
CNY,09/29/2020,6.8150
CNY,09/30/2020,6.7896
CNY,10/01/2020,6.7898
CNY,10/02/2020,6.7898
CNY,10/05/2020,6.7908
CNY,10/06/2020,6.7908
CNY,10/07/2020,6.7908
CNY,10/08/2020,6.7908
CNY,10/09/2020,6.6933
CNY,10/12/2020,6.7451
CNY,10/13/2020,6.7452
CNY,10/14/2020,6.7136
CNY,10/15/2020,6.7233
CNY,10/16/2020,6.6962
CNY,10/19/2020,6.6803
CNY,10/20/2020,6.6754
CNY,10/21/2020,6.6503
CNY,10/22/2020,6.6821
CNY,10/23/2020,6.6843
CNY,10/26/2020,6.7119
CNY,10/27/2020,6.7044
CNY,10/28/2020,6.7279
CNY,10/29/2020,6.7140
CNY,10/30/2020,6.6919
CNY,11/02/2020,6.6899
CNY,11/03/2020,6.6759
CNY,11/04/2020,6.6480
CNY,11/05/2020,6.6027
CNY,11/06/2020,6.6080
CNY,11/09/2020,6.6280
CNY,11/10/2020,6.6146
CNY,11/11/2020,6.6301
CNY,11/12/2020,6.6114
CNY,11/13/2020,6.6039
CNY,11/16/2020,6.5830
CNY,11/17/2020,6.5556
CNY,11/18/2020,6.5588
CNY,11/19/2020,6.5789
CNY,11/20/2020,6.5608
CNY,11/23/2020,6.5850
CNY,11/24/2020,6.5900
CNY,11/25/2020,6.5750
CNY,11/26/2020,6.5741
CNY,11/27/2020,6.5738
CNY,11/30/2020,6.5760
CNY,12/01/2020,6.5705
CNY,12/02/2020,6.5622
CNY,12/03/2020,6.5418
CNY,12/04/2020,6.5301
CNY,12/07/2020,6.5295
CNY,12/08/2020,6.5307
CNY,12/09/2020,6.5410
CNY,12/10/2020,6.5435
CNY,12/11/2020,6.5445
CNY,12/14/2020,6.5480
CNY,12/15/2020,6.5388
CNY,12/16/2020,6.5323
CNY,12/17/2020,6.5321
CNY,12/18/2020,6.5348
CNY,12/21/2020,6.5467
CNY,12/22/2020,6.5426
CNY,12/23/2020,6.5400
CNY,12/24/2020,6.5300
CNY,12/25/2020,6.5408
CNY,12/28/2020,6.5346
CNY,12/29/2020,6.5300
CNY,12/30/2020,6.5208
CNY,12/31/2020,6.5250
CNY,01/01/2021,6.5267
CNY,01/04/2021,6.4601
CNY,01/05/2021,6.4550
CNY,01/06/2021,6.4617
CNY,01/07/2021,6.4760
CNY,01/08/2021,6.4750
CNY,01/11/2021,6.4795
CNY,01/12/2021,6.4610
CNY,01/13/2021,6.4677
CNY,01/14/2021,6.4736
CNY,01/15/2021,6.4800
CNY,01/18/2021,6.4902
CNY,01/19/2021,6.4777
CNY,01/20/2021,6.4650
CNY,01/21/2021,6.4595
CNY,01/22/2021,6.4810
CNY,01/25/2021,6.4784
CNY,01/26/2021,6.4635
CNY,01/27/2021,6.4822
CNY,01/28/2021,6.4491
CNY,01/29/2021,6.4250
CNY,02/01/2021,6.4669
CNY,02/02/2021,6.4551
CNY,02/03/2021,6.4579
CNY,02/04/2021,6.4715
CNY,02/05/2021,6.4664
CNY,02/08/2021,6.4444
CNY,02/09/2021,6.4344
CNY,02/10/2021,6.4576
CNY,02/11/2021,6.4542
CNY,02/12/2021,6.4582
CNY,02/15/2021,6.4582
CNY,02/16/2021,6.4582
CNY,02/17/2021,6.4582
CNY,02/18/2021,6.4869
CNY,02/19/2021,6.4555
CNY,02/22/2021,6.4625
CNY,02/23/2021,6.4640
CNY,02/24/2021,6.4556
CNY,02/25/2021,6.4541
CNY,02/26/2021,6.4730
CNY,03/01/2021,6.4648
CNY,03/02/2021,6.4702
CNY,03/03/2021,6.4675
CNY,03/04/2021,6.4694
CNY,03/05/2021,6.4960
CNY,03/08/2021,6.5250
CNY,03/09/2021,6.5050
CNY,03/10/2021,6.5050
CNY,03/11/2021,6.4932
CNY,03/12/2021,6.5081
CNY,03/15/2021,6.4996
CNY,03/16/2021,6.5052
CNY,03/17/2021,6.5030
CNY,03/18/2021,6.5054
CNY,03/19/2021,6.5070
CNY,03/22/2021,6.5070
CNY,03/23/2021,6.5160
CNY,03/24/2021,6.5230
CNY,03/25/2021,6.5452
CNY,03/26/2021,6.5412
CNY,03/29/2021,6.5678
CNY,03/30/2021,6.5716
CNY,03/31/2021,6.5518
CNY,04/01/2021,6.5645
CNY,04/02/2021,6.5646
CNY,04/05/2021,6.5671
CNY,04/06/2021,6.5370
CNY,04/07/2021,6.5415
CNY,04/08/2021,6.5505
CNY,04/09/2021,6.5522
CNY,04/12/2021,6.5443
CNY,04/13/2021,6.5431
CNY,04/14/2021,6.5292
CNY,04/15/2021,6.5220
CNY,04/16/2021,6.5203
CNY,04/19/2021,6.5085
CNY,04/20/2021,6.4981
CNY,04/21/2021,6.4903
CNY,04/22/2021,6.4910
CNY,04/23/2021,6.4945
CNY,04/25/2021,6.4954
CNY,04/26/2021,6.4844
CNY,04/27/2021,6.4830
CNY,04/28/2021,6.4771
CNY,04/29/2021,6.4710
CNY,04/30/2021,6.4730
CNY,05/03/2021,6.4735
CNY,05/04/2021,6.4735
CNY,05/05/2021,6.4735
CNY,05/06/2021,6.4598
CNY,05/07/2021,6.4310
CNY,05/10/2021,6.4156
CNY,05/11/2021,6.4285
CNY,05/12/2021,6.4566
CNY,05/13/2021,6.4506
CNY,05/14/2021,6.4367
CNY,05/17/2021,6.4388
CNY,05/18/2021,6.4250
CNY,05/19/2021,6.4342
CNY,05/20/2021,6.4339
CNY,05/21/2021,6.4339
CNY,05/24/2021,6.4177
CNY,05/25/2021,6.4100
CNY,05/26/2021,6.3905
CNY,05/27/2021,6.3824
CNY,05/28/2021,6.3674
CNY,05/31/2021,6.3688
CNY,06/01/2021,6.3796
CNY,06/02/2021,6.3805
CNY,06/03/2021,6.4036
CNY,06/04/2021,6.3945
CNY,06/07/2021,6.3963
CNY,06/08/2021,6.4000
CNY,06/09/2021,6.3865
CNY,06/10/2021,6.3929
CNY,06/11/2021,6.3967
CNY,06/14/2021,6.3987
CNY,06/15/2021,6.4052
CNY,06/16/2021,6.3969
CNY,06/17/2021,6.4477
CNY,06/18/2021,6.4525
CNY,06/21/2021,6.4659
CNY,06/22/2021,6.4811
CNY,06/23/2021,6.4727
CNY,06/24/2021,6.4701
CNY,06/25/2021,6.4545
CNY,06/28/2021,6.4555
CNY,06/29/2021,6.4635
CNY,06/30/2021,6.4566
CNY,07/01/2021,6.4679
CNY,07/02/2021,6.4721
CNY,07/05/2021,6.4630
CNY,07/06/2021,6.4752
CNY,07/07/2021,6.4718
CNY,07/08/2021,6.4898
CNY,07/09/2021,6.4788
CNY,07/12/2021,6.4751
CNY,07/13/2021,6.4685
CNY,07/14/2021,6.4688
CNY,07/15/2021,6.4569
CNY,07/16/2021,6.4785
CNY,07/19/2021,6.4893
CNY,07/20/2021,6.4845
CNY,07/21/2021,6.4664
CNY,07/22/2021,6.4699
CNY,07/23/2021,6.4808
CNY,07/26/2021,6.4825
CNY,07/27/2021,6.5104
CNY,07/28/2021,6.4905
CNY,07/29/2021,6.4562
CNY,07/30/2021,6.4609
CNY,08/02/2021,6.4620
CNY,08/03/2021,6.4700
CNY,08/04/2021,6.4655
CNY,08/05/2021,6.4608
CNY,08/06/2021,6.4825
CNY,08/09/2021,6.4857
CNY,08/10/2021,6.4852
CNY,08/11/2021,6.4783
CNY,08/12/2021,6.4782
CNY,08/13/2021,6.4768
CNY,08/16/2021,6.4742
CNY,08/17/2021,6.4854
CNY,08/18/2021,6.4841
CNY,08/19/2021,6.4942
CNY,08/20/2021,6.5012
CNY,08/23/2021,6.4805
CNY,08/24/2021,6.4710
CNY,08/25/2021,6.4756
CNY,08/26/2021,6.4809
CNY,08/27/2021,6.4711
CNY,08/30/2021,6.4658
CNY,08/31/2021,6.4604
CNY,09/01/2021,6.4586
CNY,09/02/2021,6.4558
CNY,09/03/2021,6.4528
CNY,09/06/2021,6.4542
CNY,09/07/2021,6.4662
CNY,09/08/2021,6.4612
CNY,09/09/2021,6.4514
CNY,09/10/2021,6.4440
CNY,09/13/2021,6.4511
CNY,09/14/2021,6.4382
CNY,09/15/2021,6.4320
CNY,09/16/2021,6.4566
CNY,09/17/2021,6.4655
CNY,09/20/2021,6.4662
CNY,09/21/2021,6.4662
CNY,09/22/2021,6.4583
CNY,09/23/2021,6.4590
CNY,09/24/2021,6.4660
CNY,09/27/2021,6.4560
CNY,09/28/2021,6.4595
CNY,09/29/2021,6.4702
CNY,09/30/2021,6.4452
CNY,10/01/2021,6.4466
CNY,10/04/2021,6.4466
CNY,10/05/2021,6.4466
CNY,10/06/2021,6.4466
CNY,10/07/2021,6.4466
CNY,10/08/2021,6.4435
CNY,10/11/2021,6.4501
CNY,10/12/2021,6.4485
CNY,10/13/2021,6.4262
CNY,10/14/2021,6.4380
CNY,10/15/2021,6.4340
CNY,10/18/2021,6.4290
CNY,10/19/2021,6.3822
CNY,10/20/2021,6.3936
CNY,10/21/2021,6.3925
CNY,10/22/2021,6.3839
CNY,10/25/2021,6.3856
CNY,10/26/2021,6.3820
CNY,10/27/2021,6.3915
CNY,10/28/2021,6.3917
CNY,10/29/2021,6.4050
CNY,11/01/2021,6.3972
CNY,11/02/2021,6.3995
CNY,11/03/2021,6.4061
CNY,11/04/2021,6.3970
CNY,11/05/2021,6.3980
CNY,11/08/2021,6.3902
CNY,11/09/2021,6.3916
CNY,11/10/2021,6.3882
CNY,11/11/2021,6.3898
CNY,11/12/2021,6.3787
CNY,11/15/2021,6.3824
CNY,11/16/2021,6.3919
CNY,11/17/2021,6.3775
CNY,11/18/2021,6.3851
CNY,11/19/2021,6.3863
CNY,11/22/2021,6.3842
CNY,11/23/2021,6.3910
CNY,11/24/2021,6.3917
CNY,11/25/2021,6.3860
CNY,11/26/2021,6.3924
CNY,11/29/2021,6.3875
CNY,11/30/2021,6.3640
CNY,12/01/2021,6.3673
CNY,12/02/2021,6.3763
CNY,12/03/2021,6.3758
CNY,12/06/2021,6.3756
CNY,12/07/2021,6.3657
CNY,12/08/2021,6.3435
CNY,12/09/2021,6.3772
CNY,12/10/2021,6.3685
CNY,12/13/2021,6.3630
CNY,12/14/2021,6.3671
CNY,12/15/2021,6.3673
CNY,12/16/2021,6.3674
CNY,12/17/2021,6.3748
CNY,12/20/2021,6.3756
CNY,12/21/2021,6.3716
CNY,12/22/2021,6.3695
CNY,12/23/2021,6.3696
CNY,12/24/2021,6.3672
CNY,12/27/2021,6.3705
CNY,12/28/2021,6.3684
CNY,12/29/2021,6.3680
CNY,12/30/2021,6.3691
CNY,12/31/2021,6.3521
CNY,01/03/2022,6.3561
CNY,01/04/2022,6.3721
CNY,01/05/2022,6.3640
CNY,01/06/2022,6.3822
CNY,01/07/2022,6.3769
CNY,01/10/2022,6.3756
CNY,01/11/2022,6.3735
CNY,01/12/2022,6.3580
CNY,01/13/2022,6.3595
CNY,01/14/2022,6.3524
CNY,01/17/2022,6.3482
CNY,01/18/2022,6.3525
CNY,01/19/2022,6.3447
CNY,01/20/2022,6.3406
CNY,01/21/2022,6.3385
CNY,01/24/2022,6.3304
CNY,01/25/2022,6.3257
CNY,01/26/2022,6.3206
CNY,01/27/2022,6.3643
CNY,01/28/2022,6.3605
CNY,01/31/2022,6.3610
CNY,02/01/2022,6.3610
CNY,02/02/2022,6.3610
CNY,02/03/2022,6.3610
CNY,02/04/2022,6.3610
CNY,02/07/2022,6.3583
CNY,02/08/2022,6.3660
CNY,02/09/2022,6.3619
CNY,02/10/2022,6.3526
CNY,02/11/2022,6.3540
CNY,02/14/2022,6.3567
CNY,02/15/2022,6.3385
CNY,02/16/2022,6.3332
CNY,02/17/2022,6.3381
CNY,02/18/2022,6.3251
CNY,02/21/2022,6.3345
CNY,02/22/2022,6.3260
CNY,02/23/2022,6.3134
CNY,02/24/2022,6.3283
CNY,02/25/2022,6.3169
CNY,02/28/2022,6.3084
CNY,03/01/2022,6.3116
CNY,03/02/2022,6.3210
CNY,03/03/2022,6.3195
CNY,03/04/2022,6.3188
CNY,03/07/2022,6.3194
CNY,03/08/2022,6.3178
CNY,03/09/2022,6.3174
CNY,03/10/2022,6.3212
CNY,03/11/2022,6.3389
CNY,03/14/2022,6.3607
CNY,03/15/2022,6.3696
CNY,03/16/2022,6.3510
CNY,03/17/2022,6.3459
CNY,03/18/2022,6.3609
CNY,03/21/2022,6.3552
CNY,03/22/2022,6.3660
CNY,03/23/2022,6.3720
CNY,03/24/2022,6.3670
CNY,03/25/2022,6.3658
CNY,03/28/2022,6.3714
CNY,03/29/2022,6.3602
CNY,03/30/2022,6.3470
CNY,03/31/2022,6.3393
CNY,04/01/2022,6.3625
CNY,04/04/2022,6.3631
CNY,04/05/2022,6.3631
CNY,04/06/2022,6.3590
CNY,04/07/2022,6.3564
CNY,04/08/2022,6.3610
CNY,04/11/2022,6.3660
CNY,04/12/2022,6.3651
CNY,04/13/2022,6.3678
CNY,04/14/2022,6.3775
CNY,04/15/2022,6.3705
CNY,04/18/2022,6.3630
CNY,04/19/2022,6.3930
CNY,04/20/2022,6.4188
CNY,04/21/2022,6.4500
CNY,04/22/2022,6.5010
CNY,04/25/2022,6.5585
CNY,04/26/2022,6.5552
CNY,04/27/2022,6.5595
CNY,04/28/2022,6.6243
CNY,04/29/2022,6.6080
CNY,05/02/2022,6.6085
CNY,05/03/2022,6.6085
CNY,05/04/2022,6.6085
CNY,05/05/2022,6.6535
CNY,05/06/2022,6.6651
CNY,05/09/2022,6.7295
CNY,05/10/2022,6.7343
CNY,05/11/2022,6.7186
CNY,05/12/2022,6.7860
CNY,05/13/2022,6.7880
CNY,05/16/2022,6.7822
CNY,05/17/2022,6.7337
CNY,05/18/2022,6.7540
CNY,05/19/2022,6.7085
CNY,05/20/2022,6.6921
CNY,05/23/2022,6.6490
CNY,05/24/2022,6.6530
CNY,05/25/2022,6.6916
CNY,05/26/2022,6.7380
CNY,05/27/2022,6.6980
CNY,05/30/2022,6.6597
CNY,05/31/2022,6.6715
CNY,06/01/2022,6.6858
CNY,06/02/2022,6.6596
CNY,06/03/2022,6.6603
CNY,06/06/2022,6.6534
CNY,06/07/2022,6.6675
CNY,06/08/2022,6.6825
CNY,06/09/2022,6.6915
CNY,06/10/2022,6.7081
CNY,06/13/2022,6.7530
CNY,06/14/2022,6.7395
CNY,06/15/2022,6.7128
CNY,06/16/2022,6.7030
CNY,06/17/2022,6.7160
CNY,06/20/2022,6.6900
CNY,06/21/2022,6.6880
CNY,06/22/2022,6.6983
CNY,06/23/2022,6.6980
CNY,06/24/2022,6.6878
CNY,06/27/2022,6.6899
CNY,06/28/2022,6.7070
CNY,06/29/2022,6.6997
CNY,06/30/2022,6.6981
CNY,07/01/2022,6.7000
CNY,07/04/2022,6.6995
CNY,07/05/2022,6.7192
CNY,07/06/2022,6.7070
CNY,07/07/2022,6.7005
CNY,07/08/2022,6.6945
CNY,07/11/2022,6.7175
CNY,07/12/2022,6.7234
CNY,07/13/2022,6.7175
CNY,07/14/2022,6.7542
CNY,07/15/2022,6.7565
CNY,07/18/2022,6.7420
CNY,07/19/2022,6.7430
CNY,07/20/2022,6.7540
CNY,07/21/2022,6.7655
CNY,07/22/2022,6.7500
CNY,07/25/2022,6.7499
CNY,07/26/2022,6.7616
CNY,07/27/2022,6.7570
CNY,07/28/2022,6.7465
CNY,07/29/2022,6.7433
CNY,08/01/2022,6.7674
CNY,08/02/2022,6.7499
CNY,08/03/2022,6.7565
CNY,08/04/2022,6.7485
CNY,08/05/2022,6.7607
CNY,08/08/2022,6.7505
CNY,08/09/2022,6.7525
CNY,08/10/2022,6.7230
CNY,08/11/2022,6.7445
CNY,08/12/2022,6.7425
CNY,08/15/2022,6.7715
CNY,08/16/2022,6.7875
CNY,08/17/2022,6.7805
CNY,08/18/2022,6.7855
CNY,08/19/2022,6.8164
CNY,08/22/2022,6.8476
CNY,08/23/2022,6.8336
CNY,08/24/2022,6.8581
CNY,08/25/2022,6.8477
CNY,08/26/2022,6.8715
CNY,08/29/2022,6.9067
CNY,08/30/2022,6.9100
CNY,08/31/2022,6.8890
CNY,09/01/2022,6.9066
CNY,09/02/2022,6.8985
CNY,09/05/2022,6.9328
CNY,09/06/2022,6.9532
CNY,09/07/2022,6.9650
CNY,09/08/2022,6.9562
CNY,09/09/2022,6.9240
CNY,09/12/2022,6.9265
CNY,09/13/2022,6.9245
CNY,09/14/2022,6.9612
CNY,09/15/2022,6.9934
CNY,09/16/2022,6.9799
CNY,09/19/2022,7.0050
CNY,09/20/2022,7.0176
CNY,09/21/2022,7.0479
CNY,09/22/2022,7.0772
CNY,09/23/2022,7.1266
CNY,09/26/2022,7.1311
CNY,09/27/2022,7.1760
CNY,09/28/2022,7.1990
CNY,09/29/2022,7.1196
CNY,09/30/2022,7.1135
CNY,10/03/2022,7.1160
CNY,10/04/2022,7.1160
CNY,10/05/2022,7.1160
CNY,10/06/2022,7.1160
CNY,10/07/2022,7.1160
CNY,10/10/2022,7.1533
CNY,10/11/2022,7.1639
CNY,10/12/2022,7.1720
CNY,10/13/2022,7.1700
CNY,10/14/2022,7.1895
CNY,10/17/2022,7.1946
CNY,10/18/2022,7.2001
CNY,10/19/2022,7.2280
CNY,10/20/2022,7.2129
CNY,10/21/2022,7.2399
CNY,10/24/2022,7.2629
CNY,10/25/2022,7.2688
CNY,10/26/2022,7.1710
CNY,10/27/2022,7.2239
CNY,10/28/2022,7.2499
CNY,10/31/2022,7.3015
CNY,11/01/2022,7.2730
CNY,11/02/2022,7.2890
CNY,11/03/2022,7.3000
CNY,11/04/2022,7.1826
CNY,11/07/2022,7.2266
CNY,11/08/2022,7.2485
CNY,11/09/2022,7.2530
